"Policy_ID","City","Safety_Package_Level","Exposure","Claim_Count","Claim_Amount","Pred_Frequency","Pred_Severity","Risk_Premium","Freq_vs_Baseline","Sev_vs_Baseline","Paradox_Flag"
22346,"Antalya","2",0.33,0,0,0.0354372825543283,24935.4399267894,883.644230302116,0.334507174628535,1.01697257502216,"Paradox_Active"
22347,"Istanbul","0",0.5,1,16098.24,0.117822464251356,38042.3524639669,4482.24371322323,1.11217499716775,1.55152783583402,"No_Effect"
22348,"Bursa","0",0.77,0,0,0.148543840406074,43530.5703642024,6466.19809696544,1.40216677976169,1.77536054569084,"No_Effect"
22349,"Istanbul","0",0.95,0,0,0.286890546541745,19067.6070833685,5470.31621739083,2.70807858938365,0.777657564174394,"No_Effect"
22350,"Istanbul","0",0.97,0,0,0.27994801249055,14732.2414239973,4124.261706179,2.64254513752635,0.600843038695073,"No_Effect"
22351,"Izmir","2",0.87,0,0,0.122954612332338,55959.6079711865,6880.49190436686,1.16061946668125,2.28226920330157,"No_Effect"
22352,"Diger","0",0.86,0,0,0.0729442659684113,17500.6439126737,1276.57162418453,0.688551112152515,0.713750186749126,"Frequency_Wins"
22353,"Istanbul","0",0.5,1,8928.44,0.114300493704293,21080.5913298934,2409.52199658526,1.07892965971793,0.859755565199358,"No_Effect"
22354,"Istanbul","1",0.12,0,0,0.0306177585473429,19596.7956697532,600.009958118118,0.289013693119068,0.799240110179118,"Frequency_Wins"
22355,"Ankara","0",0.93,0,0,0.195494085981894,18987.0323540727,3711.85253556809,1.84534957662559,0.774371386341788,"No_Effect"
22356,"Istanbul","2",0.14,0,0,0.027865775558346,27499.1758032209,766.285860972052,0.263036586864833,1.12153255405546,"Paradox_Active"
22357,"Antalya","1",0.6,0,0,0.0716083256049468,16475.2949931248,1179.76828830523,0.67594061822512,0.671932126427298,"Frequency_Wins"
22358,"Bursa","0",0.46,0,0,0.0593362852147614,41800.213719878,2480.26940332066,0.560099750586504,1.70478929218772,"Paradox_Active"
22359,"Istanbul","0",0.51,0,0,0.131034835455796,18943.6850255376,2482.28265024774,1.23689203648826,0.772603499171959,"No_Effect"
22360,"Ankara","0",0.2,0,0,0.0388475126451707,14893.8937796,578.59072693884,0.366697747671827,0.607435904624785,"Frequency_Wins"
22361,"Bursa","0",0.66,0,0,0.0821862889487727,37167.5181092419,3054.6603828349,0.77579039158296,1.51584839528457,"Paradox_Active"
22362,"Istanbul","0",0.5,0,0,0.120291604565565,14783.0861555455,1778.28115408156,1.13548223436916,0.602916701631069,"No_Effect"
22363,"Izmir","0",0.23,0,0,0.040955303894091,38126.6484757377,1561.48847478702,0.386594061513109,1.55496578328578,"Paradox_Active"
22364,"Istanbul","0",0.69,1,11677.58,0.175246505857579,37265.3927450102,6530.62986797343,1.65422428901174,1.51984013638313,"No_Effect"
22365,"Izmir","0",0.16,0,0,0.0265127893959164,21035.2974255715,557.70441052464,0.250265190587142,0.857908288446019,"Frequency_Wins"
22366,"Istanbul","0",0.79,0,0,0.19582722928478,14786.9628487692,2895.68996421146,1.84849425412235,0.60307480955705,"No_Effect"
22367,"Antalya","2",0.54,0,0,0.0415527908106388,54878.7043951538,2280.36332369071,0.392233987769461,2.23818538940874,"Paradox_Active"
22368,"Ankara","0",0.43,0,0,0.0637771407739089,43849.8879976747,2796.62047974784,0.602018823916872,1.78838366767769,"Paradox_Active"
22369,"Istanbul","0",0.12,0,0,0.028135847455064,19545.2201093226,549.921331471549,0.265585907258664,0.797136640954057,"Frequency_Wins"
22370,"Antalya","2",0.91,0,0,0.102698576909423,21942.7629859063,2253.49053211333,0.969414366004946,0.894918567404286,"Frequency_Wins"
22371,"Istanbul","1",0.23,0,0,0.050009092265952,19007.0200428552,950.523819023944,0.472056516578981,0.775186568724356,"Frequency_Wins"
22372,"Ankara","0",0.4,0,0,0.0801357627317327,38497.8827624001,3085.05719872176,0.756434626074918,1.5701062857013,"Paradox_Active"
22373,"Ankara","1",0.62,0,0,0.0850603367581341,21007.4512130777,1786.90087461446,0.80291971818928,0.856772602269732,"Frequency_Wins"
22374,"Istanbul","1",0.44,0,0,0.0857613074195912,23626.3759158649,2026.22888813132,0.809536470337304,0.963583414776043,"Frequency_Wins"
22375,"Diger","0",0.92,0,0,0.0834910463601607,19057.4605157149,1591.12731942449,0.788106536721626,0.777243744283323,"Frequency_Wins"
22376,"Bursa","0",0.15,0,0,0.0198255319869711,20711.4924233498,410.616355537032,0.187141400594199,0.844702152605572,"Frequency_Wins"
22377,"Istanbul","0",0.61,1,34367.82,0.164421790595481,37298.8375343418,6132.74165452641,1.55204532218685,1.52120415617294,"No_Effect"
22378,"Bursa","1",0.91,0,0,0.112262361115344,21296.4450648548,2390.7892063438,1.05969088279415,0.868558992342263,"No_Effect"
22379,"Ankara","1",0.17,0,0,0.0281703868260914,42512.8835135816,1197.60437367016,0.265911938674818,1.73385497690679,"Paradox_Active"
22380,"Diger","0",0.94,0,0,0.102935174450367,43538.4312871597,4481.63601983909,0.971647708102324,1.77568114733595,"Paradox_Active"
22381,"Istanbul","1",0.97,0,0,0.293297663116302,20857.8163447732,6117.54879163099,2.76855801411338,0.85066986023753,"No_Effect"
22382,"Izmir","0",0.73,0,0,0.107536125721194,16878.5398096974,1815.0527789658,1.01507799110578,0.688378153474676,"No_Effect"
22383,"Ankara","1",0.56,0,0,0.0918818346215945,16701.3979431061,1534.55508375791,0.867310659383557,0.681153559854488,"Frequency_Wins"
22384,"Ankara","1",0.25,0,0,0.0432843859731245,21832.147796247,944.991111835055,0.408579231074038,0.890407212698106,"Frequency_Wins"
22385,"Ankara","0",0.21,0,0,0.0374606852107935,21044.2157574962,788.330741999586,0.353606909624083,0.858272015695628,"Frequency_Wins"
22386,"Istanbul","0",0.3,0,0,0.0759212525167797,43460.5766282137,3299.58141271547,0.716652120114262,1.7725059054626,"Paradox_Active"
22387,"Bursa","1",0.73,1,14191.84,0.110866311545664,20747.7274915229,2300.22401993971,1.046512993195,0.846179971753509,"No_Effect"
22388,"Ankara","1",0.75,0,0,0.120639496940832,23132.7268506899,2790.72053013691,1.13876613446357,0.943450320575888,"No_Effect"
22389,"Diger","1",0.44,0,0,0.0290276376200136,23290.0336726332,676.054657607113,0.274003883664769,0.949865957286128,"Frequency_Wins"
22390,"Istanbul","0",0.68,1,9360.9,0.205748771673954,14723.5771993501,3029.35792341292,1.94214779845019,0.600489675013666,"No_Effect"
22391,"Izmir","0",0.5,0,0,0.0888601688039122,38634.1342841826,3433.03569408548,0.838787905309653,1.57566319832705,"Paradox_Active"
22392,"Diger","1",0.84,0,0,0.0715955203530848,42462.0219038655,3040.09055345134,0.675819744153746,1.73178062560781,"Paradox_Active"
22393,"Izmir","0",0.47,0,0,0.0886927889675663,20751.0395016508,1840.46756737755,0.837207937769534,0.846315049517456,"Frequency_Wins"
22394,"Diger","1",0.81,0,0,0.0742563599822098,20874.8315154857,1550.08900358189,0.700936510517354,0.85136381077639,"Frequency_Wins"
22395,"Antalya","0",0.83,0,0,0.0797347893133848,42098.324117051,3356.70100391965,0.752649672048969,1.71694749349253,"Paradox_Active"
22396,"Ankara","0",0.7,0,0,0.109558649032117,21341.4992282613,2338.14582376829,1.03416942559487,0.870396491448338,"No_Effect"
22397,"Izmir","0",0.29,1,4857.05,0.0463101811874544,21156.1851564071,979.746767828545,0.437140964231717,0.862838600775674,"Frequency_Wins"
22398,"Istanbul","0",0.49,0,0,0.13025655050652,38495.3082523291,5014.26606363356,1.22954548278345,1.5700012863051,"No_Effect"
22399,"Ankara","1",0.97,1,39282.74,0.215850696560063,42809.2147470757,9240.39882234564,2.03750404781218,1.74594061640105,"No_Effect"
22400,"Istanbul","2",0.51,0,0,0.0990878237063859,55106.7749755525,5460.41040380502,0.935330972325504,2.24748707111621,"Paradox_Active"
22401,"Bursa","0",0.84,0,0,0.117823334825597,18550.2803677511,2185.65589487823,1.11218321487827,0.756558795367672,"No_Effect"
22402,"Ankara","0",0.52,0,0,0.102388393402529,18813.8995439099,1926.32494793749,0.966486415523741,0.767310298978218,"Frequency_Wins"
22403,"Ankara","0",0.49,2,24748.47,0.0670752727646871,18888.6862045851,1266.96377933913,0.633151256605406,0.770360414921931,"Frequency_Wins"
22404,"Istanbul","0",0.36,0,0,0.0882428799352475,14887.520383934,1313.71767377304,0.832961060232858,0.607175970626382,"Frequency_Wins"
22405,"Diger","0",0.59,0,0,0.0670120146699917,39123.5731244906,2621.74945616086,0.632554137272215,1.59562458177187,"Paradox_Active"
22406,"Istanbul","0",0.46,0,0,0.121980692176218,14890.9024804589,1816.40259169493,1.15142623130159,0.60731390680966,"No_Effect"
22407,"Istanbul","0",0.45,1,51782.53,0.108623081525861,42383.4960605777,4603.82594793915,1.02533821674831,1.72857801000172,"No_Effect"
22408,"Istanbul","0",0.2,0,0,0.0434055965183202,16842.4495649686,731.056570197184,0.409723387569289,0.686906240838572,"Frequency_Wins"
22409,"Diger","0",0.11,0,0,0.0111114769130328,42561.7479846881,472.923880110181,0.104885828715295,1.73584787645676,"Paradox_Active"
22410,"Diger","1",0.77,0,0,0.056617883395195,20937.7916018491,1185.45344346639,0.534439630887028,0.853931589060655,"Frequency_Wins"
22411,"Izmir","1",0.6,0,0,0.0929900279029016,21634.758802213,2011.81682469034,0.877771354356543,0.882356855690846,"Frequency_Wins"
22412,"Diger","1",0.69,0,0,0.0695188974685807,41915.0014368497,2913.88468728377,0.656217641402231,1.70947082018372,"Paradox_Active"
22413,"Istanbul","0",0.92,0,0,0.264077674813319,20848.3291048598,5505.57827375422,2.49273845275382,0.850282930516903,"No_Effect"
22414,"Diger","0",0.87,0,0,0.0684196194478666,18877.5686168761,1291.59606086765,0.64584110126328,0.76990699273112,"Frequency_Wins"
22415,"Istanbul","1",0.13,0,0,0.0235076152680517,47094.0226072997,1107.06816487733,0.221898108397991,1.92069318125978,"Paradox_Active"
22416,"Istanbul","0",0.64,0,0,0.159715573634725,20856.8310869545,3331.16074125551,1.50762139277528,0.850629677261657,"No_Effect"
22417,"Istanbul","2",0.6,0,0,0.107658441526174,55011.038555913,5922.40267766585,1.01623258060551,2.24358253550384,"No_Effect"
22418,"Izmir","0",0.15,0,0,0.0264599823306598,16832.1988140446,445.379683205773,0.249766722845652,0.686488171913632,"Frequency_Wins"
22419,"Bursa","0",0.93,0,0,0.131631910796653,37586.1876856547,4947.54170462434,1.24252807771135,1.53292350919705,"No_Effect"
22420,"Ankara","0",0.42,0,0,0.099249810628841,17590.582546017,1745.86198654318,0.93686003391972,0.717418264144741,"Frequency_Wins"
22421,"Diger","0",0.41,0,0,0.0373667400004749,37337.5298749241,1395.18177109626,0.352720121907633,1.52278219326998,"Paradox_Active"
22422,"Ankara","0",0.84,0,0,0.183440850743813,15155.7203153297,2780.17822827937,1.73157410136328,0.618114296785979,"No_Effect"
22423,"Istanbul","2",0.33,0,0,0.0781001524910223,22559.3119928827,1761.88570673668,0.737219658639957,0.920064040397464,"Frequency_Wins"
22424,"Ankara","1",0.12,0,0,0.0203056372058655,18794.513871905,381.634580143509,0.191673312431698,0.766519669382944,"Frequency_Wins"
22425,"Izmir","0",0.79,0,0,0.157516945331441,14814.6815956659,2333.56339100721,1.48686763038782,0.604205297147832,"No_Effect"
22426,"Antalya","0",0.99,0,0,0.133302485060001,18413.7731231482,2454.60171664671,1.2582973194974,0.750991453285059,"No_Effect"
22427,"Ankara","0",0.66,0,0,0.120454214973769,21133.0571187141,2545.56580523054,1.13701718130338,0.861895341698759,"No_Effect"
22428,"Izmir","1",0.27,0,0,0.0409796294887195,21200.3247965346,868.781455202499,0.386823680867184,0.864638801759206,"Frequency_Wins"
22429,"Istanbul","0",0.24,0,0,0.0627893422925868,19165.3157096433,1203.37756823828,0.592694585282523,0.781642534704543,"Frequency_Wins"
22430,"Izmir","0",0.99,0,0,0.161531919576433,19172.6317470657,3096.99200943559,1.52476663375637,0.781940913615776,"No_Effect"
22431,"Diger","0",0.52,0,0,0.0485306828513054,21211.1232828961,1029.39029696217,0.458101198321169,0.865079209649088,"Frequency_Wins"
22432,"Istanbul","0",0.21,0,0,0.0506091683923163,37482.2233271626,1896.94415208278,0.477720883458253,1.52868340348099,"Paradox_Active"
22433,"Diger","1",0.97,0,0,0.0822271227706391,20814.1822223259,1711.49031696564,0.776175838925341,0.848890276400454,"Frequency_Wins"
22434,"Izmir","2",0.27,0,0,0.0268431147892054,24295.0230906376,652.154093628381,0.25338326866911,0.990853671130306,"Frequency_Wins"
22435,"Istanbul","1",0.84,0,0,0.176944078273168,23613.9239684101,4178.344011003,1.67024837752912,0.96307557175806,"No_Effect"
22436,"Diger","1",0.59,0,0,0.0426495960964914,19335.7751183687,824.662999011013,0.402587186740791,0.788594589464242,"Frequency_Wins"
22437,"Ankara","1",0.82,0,0,0.148824979264096,21309.0758489767,3171.32277136101,1.40482056578299,0.869074129074993,"No_Effect"
22438,"Istanbul","0",0.26,0,0,0.0602447510761942,38403.3056648843,2313.59759028396,0.568675135792423,1.56624903214246,"Paradox_Active"
22439,"Istanbul","2",0.63,0,0,0.118976051758524,24569.4793697875,2923.17964917982,1.12306418702359,1.00204715758002,"No_Effect"
22440,"Istanbul","0",0.21,0,0,0.0562989856342954,37744.4812039397,2124.97600507453,0.531429422956147,1.53937938755221,"Paradox_Active"
22441,"Antalya","0",0.54,0,0,0.0589002072853213,37795.7405219797,2226.17695124682,0.555983430553464,1.54146995907668,"Paradox_Active"
22442,"Izmir","1",0.81,0,0,0.0913564318923835,23611.5171347992,2157.06395700113,0.862351165601237,0.962977410916215,"Frequency_Wins"
22443,"Diger","2",0.83,0,0,0.0555334207996239,19088.3920883015,1060.04371022786,0.524202939676897,0.778505264477683,"Frequency_Wins"
22444,"Istanbul","0",0.7,1,14452.91,0.197877717574217,19174.6966452019,3794.24520733053,1.86784966161605,0.782025128884518,"No_Effect"
22445,"Istanbul","2",0.13,0,0,0.0295960693214519,22272.4855933208,659.17802758096,0.27936954572212,0.90836604818224,"Frequency_Wins"
22446,"Istanbul","1",0.18,0,0,0.0444915976513401,43037.2367044446,1914.79541947964,0.419974601671074,1.75524031505597,"Paradox_Active"
22447,"Ankara","1",0.25,0,0,0.0522372228073957,23713.2692308463,1238.71532830348,0.493088762801,0.967127291224515,"Frequency_Wins"
22448,"Diger","2",0.72,0,0,0.0474379453798444,48716.5722327916,2311.01409267241,0.447786397133218,1.9868676091256,"Paradox_Active"
22449,"Izmir","1",0.98,0,0,0.126174758806183,20876.1072434302,2634.03779625183,1.19101576180361,0.851415840351026,"No_Effect"
22450,"Istanbul","1",0.31,0,0,0.0762877904663321,19248.4914826593,1468.42488502209,0.720112023500221,0.785034794087651,"Frequency_Wins"
22451,"Diger","2",0.4,0,0,0.0345275049358149,27547.5919951317,951.149618581724,0.325919407204702,1.12350717088616,"Paradox_Active"
22452,"Bursa","1",0.87,0,0,0.121292626788445,42020.8521423473,5096.81953623416,1.14493129737231,1.71378785909916,"No_Effect"
22453,"Istanbul","0",0.39,0,0,0.0995670121431637,37695.4819418007,3753.22650824168,0.939854230277224,1.53738099065454,"Paradox_Active"
22454,"Antalya","1",0.16,0,0,0.0174836202767334,21025.6652480354,367.604747262361,0.165035126835196,0.857515447556877,"Frequency_Wins"
22455,"Istanbul","2",0.97,0,0,0.156916259370332,26936.7256615741,4226.81023049904,1.48119750702603,1.09859346132032,"No_Effect"
22456,"Istanbul","0",0.61,0,0,0.139211425417818,14960.4755098981,2082.66912066128,1.31407425276286,0.610151388847621,"No_Effect"
22457,"Istanbul","2",0.25,0,0,0.0524366088790772,19067.2215251108,999.820437522958,0.494970850441219,0.777641839479931,"Frequency_Wins"
22458,"Ankara","0",0.93,0,0,0.194166372625329,42125.6715413714,8179.38883759415,1.83281674082081,1.71806283698008,"No_Effect"
22459,"Ankara","1",0.33,0,0,0.0635742243702515,21567.4692258533,1371.13512766289,0.600103412012216,0.879612502515461,"Frequency_Wins"
22460,"Istanbul","0",0.92,0,0,0.28075959480366,18589.1685256595,5219.08742300113,2.65020599882746,0.758144818722471,"No_Effect"
22461,"Istanbul","0",0.23,0,0,0.0463916768931006,20675.6297596549,959.177135371285,0.437910235921732,0.843239521685401,"Frequency_Wins"
22462,"Bursa","1",0.39,0,0,0.0424759857407194,42693.6683609435,1813.45564851844,0.400948406749506,1.74122814667185,"Paradox_Active"
22463,"Diger","2",0.22,0,0,0.0142937194071364,27020.7598434184,386.227159369443,0.134924332487517,1.10202073024162,"Paradox_Active"
22464,"Bursa","0",0.56,0,0,0.0806716112155454,14719.3301475439,1187.43207901592,0.761492721657568,0.600316462300183,"Frequency_Wins"
22465,"Istanbul","1",0.1,0,0,0.0229009864284609,20970.6505216699,480.248582992759,0.216171887746941,0.855271714616921,"Frequency_Wins"
22466,"Istanbul","1",0.34,0,0,0.0729805365303438,41699.8486065395,3043.27732453936,0.68889348499602,1.70069597889331,"Paradox_Active"
22467,"Istanbul","1",0.7,0,0,0.176819001620528,43405.2446254129,7674.8720197603,1.66906772724583,1.77024923264934,"No_Effect"
22468,"Istanbul","1",0.32,0,0,0.0870667149420298,21184.9404159735,1844.50316826145,0.821858752143205,0.86401136173167,"Frequency_Wins"
22469,"Izmir","1",0.49,0,0,0.0790545829922194,42605.2285507496,3368.13857636771,0.746228923101623,1.73762119761575,"Paradox_Active"
22470,"Izmir","2",0.68,0,0,0.098189235809084,24841.352171653,2439.15338619894,0.926848829310699,1.01313527891268,"Paradox_Active"
22471,"Bursa","2",0.64,0,0,0.075106119766237,22385.1199762733,1681.25950191957,0.70895774476499,0.912959754120596,"Frequency_Wins"
22472,"Izmir","0",0.6,0,0,0.0923346438259724,14912.4285477884,1376.93377854031,0.871584912844442,0.608191830767951,"Frequency_Wins"
22473,"Istanbul","0",0.42,0,0,0.0837685455237507,43416.0396439785,3636.89849337758,0.790725966161002,1.77068949910786,"Paradox_Active"
22474,"Istanbul","0",0.7,0,0,0.145704125861493,18823.2258626893,2742.62167021659,1.37536153904937,0.767690665655224,"No_Effect"
22475,"Izmir","2",0.24,0,0,0.0334922350729023,27507.8270890901,921.298611212555,0.316147066554991,1.12188539003884,"Paradox_Active"
22476,"Istanbul","0",0.5,0,0,0.137035105079334,19458.9160179954,2666.55460125595,1.29353106448659,0.793616795535265,"No_Effect"
22477,"Istanbul","0",0.17,0,0,0.0575421116226684,18711.7115891254,1076.71139691263,0.54316380358876,0.763142642509413,"Frequency_Wins"
22478,"Ankara","0",0.3,1,51272.69,0.0538476746338734,42881.948402454,2309.09320524189,0.508290484025661,1.74890700211624,"Paradox_Active"
22479,"Istanbul","0",0.94,0,0,0.220372229129591,42607.5112434424,9389.51223038153,2.08018466482916,1.73771429546654,"No_Effect"
22480,"Istanbul","1",0.28,0,0,0.0555202204816164,19026.325090175,1056.34576396142,0.52407833641269,0.77597391010439,"Frequency_Wins"
22481,"Antalya","1",0.59,1,42960.57,0.0544875404203979,16391.2968313451,893.121448640656,0.514330441972877,0.66850632655639,"Frequency_Wins"
22482,"Diger","0",0.94,0,0,0.0768578158755554,14660.1623546746,1126.74805896133,0.725492729224861,0.597903349764398,"Frequency_Wins"
22483,"Istanbul","0",0.89,0,0,0.257401794237407,18435.3447290241,4745.29081063592,2.42972205339582,0.751871234497635,"No_Effect"
22484,"Istanbul","0",0.15,1,73352.17,0.0351518755294604,42696.5760913262,1500.86472829643,0.331813099614139,1.74134673619998,"Paradox_Active"
22485,"Bursa","1",1,0,0,0.146240073741963,21242.1082841575,3106.44748190995,1.3804205728782,0.866342908890505,"No_Effect"
22486,"Istanbul","0",0.92,1,4082.98,0.24527142989829,21146.0201134865,5186.51458989285,2.31521852463139,0.862424027385172,"No_Effect"
22487,"Ankara","0",0.91,0,0,0.176274679705745,18896.2711923558,3330.9341520654,1.66392964744179,0.770669762764493,"No_Effect"
22488,"Istanbul","0",0.18,0,0,0.0431431380983054,19292.4443031626,832.33658882521,0.407245933932656,0.786827375777725,"Frequency_Wins"
22489,"Istanbul","2",0.7,0,0,0.132667018902796,24800.1457125305,3290.16140003639,1.25229889147199,1.01145470544117,"No_Effect"
22490,"Bursa","2",0.91,0,0,0.105145947373516,24044.8326166908,2528.21670491958,0.992516108582364,0.980649846722845,"Frequency_Wins"
22491,"Antalya","0",0.46,0,0,0.0498476703174951,16709.2092090323,832.915151917895,0.47053278800813,0.681472136276099,"Frequency_Wins"
22492,"Istanbul","0",0.44,0,0,0.121694971990017,15099.3243295062,1837.51185134744,1.14872920022778,0.615814230250469,"No_Effect"
22493,"Istanbul","0",0.32,0,0,0.0679794678791621,16752.8702317333,1138.85120380189,0.641686328463477,0.683252817219156,"Frequency_Wins"
22494,"Istanbul","2",0.82,1,21491.75,0.150304070226624,22250.1181550358,3344.2833217252,1.41878231745329,0.907453809562185,"No_Effect"
22495,"Istanbul","0",0.61,0,0,0.163676168218696,37765.1507549742,6181.25516777555,1.54500708402014,1.5402223791578,"No_Effect"
22496,"Diger","2",0.97,0,0,0.0659479691775492,26589.8643812231,1753.54755664812,0.622510171547487,1.0844469930611,"Paradox_Active"
22497,"Izmir","1",0.18,0,0,0.0260692441717074,42981.1186892346,1120.48527788279,0.246078383668675,1.75295158533631,"Paradox_Active"
22498,"Ankara","0",0.15,0,0,0.0304440928778545,38368.4281431895,1168.09198996855,0.287374390998724,1.56482657947459,"Paradox_Active"
22499,"Bursa","2",0.37,0,0,0.0465270284825114,19707.1017245652,916.912883246594,0.439187875585153,0.803738857060347,"Frequency_Wins"
22500,"Antalya","0",0.37,0,0,0.0405671665848804,14878.5452275523,603.580422786793,0.382930272833125,0.606809925835375,"Frequency_Wins"
22501,"Antalya","0",0.46,0,0,0.0568853315239216,37639.3151735308,2141.12492197967,0.536964184449025,1.53509027257915,"Paradox_Active"
22502,"Istanbul","0",0.37,0,0,0.11808696378542,14599.5724610557,1724.01918449131,1.11467171772454,0.595432237952662,"No_Effect"
22503,"Istanbul","0",0.32,0,0,0.109409919012282,21077.6455343077,2306.1034908782,1.03276550139044,0.859635423211444,"No_Effect"
22504,"Izmir","1",0.75,1,9744.02,0.128147497585796,16808.0192640735,2153.90560806488,1.20963725949991,0.685502027724109,"No_Effect"
22505,"Ankara","0",0.88,0,0,0.168257917438563,18798.3688088854,3162.97438702509,1.58825611091843,0.766676889997418,"No_Effect"
22506,"Diger","2",0.24,0,0,0.0180904121563807,24417.3387571324,441.719721878494,0.170762886488809,0.995842220708177,"Frequency_Wins"
22507,"Izmir","1",0.82,0,0,0.150125099000445,47746.7264369285,7167.98203329106,1.41709293398781,1.94731320064958,"No_Effect"
22508,"Diger","0",0.26,0,0,0.0260829023680862,18833.4252225407,491.230391336179,0.246207309036307,0.768106638635129,"Frequency_Wins"
22509,"Istanbul","2",0.5,0,0,0.0889250254607683,24666.9391297739,2193.50819015436,0.839400114132593,1.00602197829164,"Paradox_Active"
22510,"Diger","0",0.59,0,0,0.0456923939367732,15191.2507547683,694.124613879178,0.43130941472083,0.619563378197563,"Frequency_Wins"
22511,"Istanbul","0",0.63,0,0,0.134227241125262,37187.657318894,4991.59664582679,1.26702647467844,1.51666975732826,"No_Effect"
22512,"Diger","0",0.46,0,0,0.0455555118795115,16848.8749800911,767.559124311947,0.430017328338028,0.687168296410156,"Frequency_Wins"
22513,"Istanbul","0",0.9,0,0,0.196209194863242,21352.0684439521,4189.47215805267,1.85209978528182,0.870827548711757,"No_Effect"
22514,"Ankara","0",0.65,0,0,0.1326018121795,16924.1224183146,2244.16930221621,1.25168337822705,0.690237204808749,"No_Effect"
22515,"Bursa","0",0.48,0,0,0.0696925633038638,14850.3200133883,1034.9568676157,0.657856945087579,0.605658782369959,"Frequency_Wins"
22516,"Ankara","2",0.26,0,0,0.032943263539024,48573.6207424263,1600.17358916235,0.310965097072213,1.98103744347835,"Paradox_Active"
22517,"Ankara","2",0.54,0,0,0.083778007661416,26796.1153196127,2244.9251545427,0.79081528319403,1.0928587775947,"Paradox_Active"
22518,"Diger","0",0.44,0,0,0.0430609064444404,18248.0558846299,785.777827240969,0.406469715322856,0.744232804258758,"Frequency_Wins"
22519,"Ankara","2",0.92,0,0,0.12775973695151,23964.2220261643,3061.66270231035,1.20597702641042,0.977362206317767,"No_Effect"
22520,"Izmir","0",0.49,0,0,0.117552433815356,19287.3593791651,2267.27603689229,1.10962606813879,0.786619991096858,"No_Effect"
22521,"Istanbul","2",0.76,0,0,0.149190362504824,55337.1578083399,8255.77063341289,1.40826956939451,2.25688305624375,"No_Effect"
22522,"Antalya","0",0.37,0,0,0.0355430142297828,17167.8307927069,610.196454159685,0.335505219666858,0.700176661814036,"Frequency_Wins"
22523,"Izmir","0",0.46,0,0,0.0808469898818816,42702.0509777151,3452.33228333093,0.763148193464028,1.74157002519449,"Paradox_Active"
22524,"Ankara","1",0.98,0,0,0.212380383705568,48756.0420345405,10354.8269152605,2.00474632869942,1.98847735437325,"No_Effect"
22525,"Istanbul","0",0.83,0,0,0.218836063324716,16836.3682596812,3684.40455063383,2.06568416010332,0.686658219519686,"No_Effect"
22526,"Izmir","0",0.16,0,0,0.0305369958816218,18814.2813410539,574.531631827437,0.288251340896252,0.767325870278581,"Frequency_Wins"
22527,"Istanbul","2",0.19,0,0,0.041480375682992,23792.7960439893,986.93411845348,0.391550431412893,0.970370730609693,"Frequency_Wins"
22528,"Istanbul","0",0.12,0,0,0.0237270721991987,41889.3008395526,993.91046539402,0.223969653186396,1.70842264125887,"Paradox_Active"
22529,"Izmir","0",0.58,1,26900.12,0.101207105731091,16788.7724177898,1699.14306518247,0.955335752354511,0.684717060028184,"Frequency_Wins"
22530,"Istanbul","0",0.98,0,0,0.263818468489745,21136.7515569921,5576.26542461389,2.49029169700128,0.862046016498152,"No_Effect"
22531,"Istanbul","1",0.19,0,0,0.0546382185756185,23579.4947362563,1288.34158730222,0.515752755433392,0.961671402231382,"Frequency_Wins"
22532,"Izmir","0",0.76,0,0,0.132432799570543,43596.4230890981,5773.59636095114,1.25008799827059,1.77804629799383,"No_Effect"
22533,"Istanbul","2",0.78,1,33101.76,0.164316967486442,24591.8755582537,4040.8624165362,1.5510558534829,1.00296056875391,"No_Effect"
22534,"Istanbul","0",0.77,1,39864.3,0.178459749386007,37419.8326576406,6677.93395814884,1.68455542437574,1.5261388484209,"No_Effect"
22535,"Istanbul","1",0.13,0,0,0.0328727029831355,16682.728553444,548.406380685638,0.310299046785928,0.680392143278944,"Frequency_Wins"
22536,"Izmir","0",0.55,0,0,0.113192403012116,38057.2511282583,4307.79170724312,1.0684699331262,1.55213546630027,"No_Effect"
22537,"Izmir","1",0.71,0,0,0.106875436975052,23545.1102421373,2516.3939457542,1.00884147662582,0.96026905731075,"No_Effect"
22538,"Bursa","0",0.56,0,0,0.0719868822990079,41797.1677170802,3008.84779288135,0.679513971514074,1.7046650633264,"Paradox_Active"
22539,"Istanbul","2",0.24,0,0,0.0394147900640193,27015.6075799892,1064.8145012172,0.372052513978152,1.10181059917427,"Paradox_Active"
22540,"Istanbul","0",0.14,0,0,0.045359977209419,19202.304600811,871.01609906111,0.428171595671187,0.783151097938579,"Frequency_Wins"
22541,"Istanbul","0",0.76,0,0,0.201870640524596,14850.7960475848,2997.93971042608,1.90554051368952,0.605678197055405,"No_Effect"
22542,"Ankara","2",0.47,0,0,0.0617827967051324,55481.1913917122,3427.7831687127,0.583193384955494,2.26275735421491,"Paradox_Active"
22543,"Diger","0",0.41,0,0,0.0411391868010709,17020.1665214762,700.195809912343,0.388329808366216,0.694154289054896,"Frequency_Wins"
22544,"Istanbul","0",0.65,0,0,0.160969794639635,17201.58701112,2768.93592865579,1.51946050386031,0.701553382997352,"No_Effect"
22545,"Istanbul","1",0.97,0,0,0.243661523738995,21364.3177763518,5205.66222302998,2.30002195418508,0.871327128231885,"No_Effect"
